#
#        (__)
#        (___)_o   <-- Chicken wing of insight, a gift from wonderingabout
#
# Auto-generated XML deep duplication scan report.
# Created: 20250622_113051
#
# Text art authored by becomingthrough (ChatGPT)
# Signature formatting converted to # style by wonderingabout and becomingthrough
#




















[DUPLICATE] File: Art\CIV4ArtDefines_Building.xml | Path: Civ4ArtDefines/BuildingArtInfos | Tag: <BuildingArtInfo> | Line: 10 | Field: Type | Value: 'ART_DEF_BUILDING_MONUMENT'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 49 | Field: Scale | Value: '1.5'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 49 | Field: Scale | Value: '1.66'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 49 | Field: Scale | Value: '1.5'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 49 | Field: Scale | Value: '2.0'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 49 | Field: Scale | Value: '1.2'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 49 | Field: Attribute | Value: 'szSpecialLayout:CityCenter'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 49 | Field: Attribute | Value: 'szSpecialLayout:CityCenter'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 49 | Field: Attribute | Value: 'szSpecialLayout:CityCenter'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 49 | Field: Attribute | Value: 'szSpecialLayout:CityCenter'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 49 | Field: Attribute | Value: 'bNoWaterTest:1'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 49 | Field: Attribute | Value: 'bNoWaterTest:1'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 49 | Field: Attribute | Value: 'szNIF:Art/Structures/Buildings/Harbor/HarborModern.nif'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 49 | Field: Attribute | Value: 'bNoWaterTest:1'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 49 | Field: Attribute | Value: 'bNoWaterTest:1'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LProduction | Tag: <To> | Line: 1599 | Field: TEXT | Value: ''
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LProduction | Tag: <To> | Line: 1599 | Field: Rotate | Value: '90'
[DUPLICATE] File: Buildings\CIV4CityLSystem.xml | Path: LSystemInfos/LProduction | Tag: <To> | Line: 1599 | Field: Rotate | Value: '90'


[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LNode> | Line: 47 | Field: Width | Value: '2'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LNode> | Line: 47 | Field: Width | Value: '2'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LNode> | Line: 47 | Field: Width | Value: '2'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LNode> | Line: 47 | Field: Width | Value: '3'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LNode> | Line: 47 | Field: Width | Value: '4'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LNode> | Line: 47 | Field: Width | Value: '4'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LNode> | Line: 47 | Field: Width | Value: '6'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LNode> | Line: 47 | Field: Width | Value: '1'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LNode> | Line: 47 | Field: Width | Value: '4'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LNode> | Line: 47 | Field: Width | Value: '4'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LNode> | Line: 47 | Field: Width | Value: '4'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LNode> | Line: 47 | Field: Width | Value: '4'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LNode> | Line: 47 | Field: Width | Value: '4'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LNode> | Line: 47 | Field: Width | Value: '4'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_MINE,IMPROVEMENT_WINDMILL,IMPROVEMENT_FORT'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_WATER_WORKED'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_WATER_WORKED'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_WATER_WORKED'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_WATER_WORKED'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_FARM'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_FARM'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_FARM'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_FARM'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_FARM'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_FARM'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_FARM'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_FARM'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'NO_BONUS,BONUS_ALL,!BONUS_DYE,!BONUS_SUGAR'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'NO_IMPROVEMENT,IMPROVEMENT_ALL,!IMPROVEMENT_COTTAGE,!IMPROVEMENT_HAMLET,!IMPROVEMENT_VILLAGE,!IMPROVEMENT_TOWN'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_COTTAGE,IMPROVEMENT_HAMLET,IMPROVEMENT_VILLAGE,IMPROVEMENT_TOWN'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_COTTAGE,IMPROVEMENT_HAMLET,IMPROVEMENT_VILLAGE,IMPROVEMENT_TOWN'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'NO_IMPROVEMENT,IMPROVEMENT_ALL,!IMPROVEMENT_COTTAGE,!IMPROVEMENT_HAMLET,!IMPROVEMENT_VILLAGE,!IMPROVEMENT_TOWN'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_COTTAGE,IMPROVEMENT_HAMLET,IMPROVEMENT_VILLAGE,IMPROVEMENT_TOWN'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'IMPROVEMENT_COTTAGE,IMPROVEMENT_HAMLET,IMPROVEMENT_VILLAGE,IMPROVEMENT_TOWN'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'NO_IMPROVEMENT,IMPROVEMENT_ALL,!IMPROVEMENT_FARM'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'NO_IMPROVEMENT,IMPROVEMENT_ALL,!IMPROVEMENT_FARM'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'NO_IMPROVEMENT,IMPROVEMENT_ALL,!IMPROVEMENT_FARM'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: Attribute | Value: 'NO_IMPROVEMENT,IMPROVEMENT_ALL,!IMPROVEMENT_FARM'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos | Tag: <LProduction> | Line: 3167 | Field: To | Value: ''
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT,ERA_CLASSICAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT,ERA_CLASSICAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT,ERA_CLASSICAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT,ERA_CLASSICAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT,ERA_CLASSICAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL,ERA_MEDIEVAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL,ERA_MEDIEVAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL,ERA_MEDIEVAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL,ERA_MEDIEVAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_INDUSTRIAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_INDUSTRIAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_INDUSTRIAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_INDUSTRIAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_MODERN,ERA_FUTURE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_MODERN,ERA_FUTURE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_MODERN,ERA_FUTURE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_MODERN,ERA_FUTURE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT,ERA_CLASSICAL,ERA_MEDIEVAL,ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT,ERA_CLASSICAL,ERA_MEDIEVAL,ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT,ERA_CLASSICAL,ERA_MEDIEVAL,ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT,ERA_CLASSICAL,ERA_MEDIEVAL,ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT,ERA_CLASSICAL,ERA_MEDIEVAL,ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT,ERA_CLASSICAL,ERA_MEDIEVAL,ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT,ERA_CLASSICAL,ERA_MEDIEVAL,ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT,ERA_CLASSICAL,ERA_MEDIEVAL,ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'bPlace:0'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'bPlace:0'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'bPlace:0'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_ANCIENT'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL,ERA_MEDIEVAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL,ERA_MEDIEVAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL,ERA_MEDIEVAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL,ERA_MEDIEVAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL,ERA_MEDIEVAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL,ERA_MEDIEVAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL,ERA_MEDIEVAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_CLASSICAL,ERA_MEDIEVAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_RENAISSANCE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_INDUSTRIAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_INDUSTRIAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_INDUSTRIAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_INDUSTRIAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_INDUSTRIAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_INDUSTRIAL'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_MODERN,ERA_FUTURE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_MODERN,ERA_FUTURE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_MODERN,ERA_FUTURE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_MODERN,ERA_FUTURE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_MODERN,ERA_FUTURE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_MODERN,ERA_FUTURE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_MODERN,ERA_FUTURE'
[DUPLICATE] File: Buildings\CIV4PlotLSystem.xml | Path: LSystemInfos/LNode | Tag: <ArtRef> | Line: 58 | Field: Attribute | Value: 'ERA_MODERN,ERA_FUTURE'
